Product_sku_0,Place_name_0,Total_Price_0,Price_per_meter_0,Land_Area_0,Certificate_0,Land_Dimensions_0,Property_Type_0,Ad_Type_0,Place_PostalAddress_addressLocality_0,BreadcrumbList_ListItem_name_2,BreadcrumbList_ListItem_name_3,Product_description_0
las8953987,"Dijual SPBU Aktif di Cipayung, Jakarta Timur",Rp 90 Miliar Total,,4530 m²,SHM,,Tanah,Dijual,"Cipayung, Jakarta Timur",Jakarta Timur,Cipayung,"Dijual SPBU Aktif di Cipayung, Jakarta Timur

Luas Tanah 4.530 m²
Luas Bangunan 306 m²
Sertifikat SHM
Kapasitas 30 Ton / hari

Spesifikasi :
- 3 Dispenser 
- 2 Nozzle Premium
- 6 Nozzle Pertamax
- 4 Nozzle Pertalite
- 1 Nozzle Pertamina Dex
- 2 Nozzle Bio Solar
- Tangki Pendam Premium 31 KL
- Tangki Pendam Pertalite 31 KL
- Tangki Pendam Pertamax 15 KL
- Tangki Pendam Pertamina Dex 3 KL
- Tangki Pendam Bio Solar 31 KL

Fasilitas :
- ATM BRI & BNI
- Sarana Ibadah
- Toilet
- Kantor 
- Lahan Parkir

Lokasi Strategis dekat dengan Sekolah International

Lahan masih bisa dikembangkan karena masih ada beberapa lahan kosong yg bisa dimanfaatkan
#CS.I .aohi

Harga 90M


Hubungi
Irma
081811xxxx"
Dijual,Kavpling Siap Bangun Di Cilangkap Jakarta Timur,Rp 489 Juta Total,,70 m² (12x6m),SHM,,12x6 m,Tanah,"Cipayung, Jakarta Timur",Jakarta Timur,Cipayung,"Hadir di Jln cilangkap baru pondok ranggon, kecamatan cipayung jakarta timur.. 
Kavling siap bangun yg sangat strategis.. Berukuran ideal untuk menjadi bangunan rumah tinggal anda. 

Luas kavling mulai dari 72m. Sampai 150m.
Fasilitas kavling
One gate dengan pos keamanan. 
Raw jalan luas. 
Got siap.. 
Tiang listrik siap. 

Keunggulan=
Bebas banjir. 
Nempel ke jalan raya yg di lalui angkot. 
Berada di Zona kuning(keluar izin bangun). 
5 menit ke pasar tradisional. 
10menit ke pintu tol cibubur. 
10menit ke LRT cibubur. 
10menit ke mall TSM. 
15menit ke TMII. 
Dan masih banyak keunggulan lainnya.. 

Yuu miliki segera tanah kavling siap bangun ini.. Cocok juga untuk investasi. Informasi lanjut hubungi kamal. "
Dijual,Dijual Tanah Di Jagakarsa,"Rp 6,23 Miliar Total",,542 m² (542x9m),SHM,,542x9 m,Tanah,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,Tanah siap bangun di badan jalan dekat sekolah ternama di Jagakarsa
las8675615,Tanah Kavling Murah Strategis Shm Dkt Lrt Jtbening Dan Xmalang,Rp 999 Juta Total,,110 m² (25x6m),SHM,25x6 m,Tanah,Dijual,"Pondok Kelapa, Jakarta Timur",Jakarta Timur,Pondok Kelapa,"DIJUAL MURAH TANAH KAVLING BENTUK NGANTONG  STRATEGIS dekat LRT CITY JTBENING & JL. Raya Curug Kalimalang 

Cocok dibangun rumah /  kost karena dekat Jalan raya Kalimalang.

Harga jual: Rp. 999.900.xxx

Sertifikat: SHM
Nama di Setifikat: Sendiri/Pemilik/Hidup
(Sertipikat on hand)

L.tanah: 110M
Lebar muka depan 2,3 m
Lebar ngantong belakang 6,1 m
Panjang 25 m

Hadap: Barat
Listrik : 900 WATT (token)
Saluran Air : Sumur 
Lokasi di Kampung Curug, Kelurahan Pondok Kelapa, kecamatan Duren Sawit, Jakarta Timur.

7 Menit (1.8 KM) Dari LRT Jatibening.
7 Menit Dari Kalimalang

Minat Hub :

wln/ Wurini"
Dijual,TANAH RESIDENSIAL di KOMPLEK BILLYMOON DUREN SAWIT PONDOK KELAPA,"Rp 2,8 Miliar Total",,345 m² (34x10m),SHM,,34x10 m,Tanah,"Pondok Kelapa, Jakarta Timur",Jakarta Timur,Pondok Kelapa,"Dijual Murah Tanah Kavling LUAS 345m² Dalam Perumahan Billymoon Duren Sawit-Pondok Kelapa Jakarta Timur

Spesifikasi :

Posisi Rumah = Pojok
Luas Tanah = 345 ( 10 x 34 )
Sertifikat = SHM 

Selling point:
- Dekat Transmart kalimalang 
- Dekat Bank BCA Kalimalang
- Dekat pintu tol becakayu
- Dekat Tol jati waringin
- Dekat sekolah SD,SMP,SMA Negeri 
- Dekat Rumah sakit
- Dekat pusat perbelanjaan 

*Harga 2,8 Milyar Nego

Hdr/Wurini 0817663xxxxchat only)"
las8822583,Dijual Tanah Di Jagakarsa,"Rp 6,23 Miliar Total",,542 m² (542x9m),SHM,542x9 m,Tanah,Dijual,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,Tanah siap bangun di badan jalan dekat sekolah ternama di Jagakarsa
las8675615,Tanah Kavling Murah Strategis Shm Dkt Lrt Jtbening Dan Xmalang,Rp 999 Juta Total,,110 m² (25x6m),SHM,25x6 m,Tanah,Dijual,"Pondok Kelapa, Jakarta Timur",Jakarta Timur,Pondok Kelapa,"DIJUAL MURAH TANAH KAVLING BENTUK NGANTONG  STRATEGIS dekat LRT CITY JTBENING & JL. Raya Curug Kalimalang 

Cocok dibangun rumah /  kost karena dekat Jalan raya Kalimalang.

Harga jual: Rp. 999.900.xxx

Sertifikat: SHM
Nama di Setifikat: Sendiri/Pemilik/Hidup
(Sertipikat on hand)

L.tanah: 110M
Lebar muka depan 2,3 m
Lebar ngantong belakang 6,1 m
Panjang 25 m

Hadap: Barat
Listrik : 900 WATT (token)
Saluran Air : Sumur 
Lokasi di Kampung Curug, Kelurahan Pondok Kelapa, kecamatan Duren Sawit, Jakarta Timur.

7 Menit (1.8 KM) Dari LRT Jatibening.
7 Menit Dari Kalimalang

Minat Hub :

wln/ Wurini"
Dijual,TANAH RESIDENSIAL di KOMPLEK BILLYMOON DUREN SAWIT PONDOK KELAPA,"Rp 2,8 Miliar Total",,345 m² (34x10m),SHM,,34x10 m,Tanah,"Pondok Kelapa, Jakarta Timur",Jakarta Timur,Pondok Kelapa,"Dijual Murah Tanah Kavling LUAS 345m² Dalam Perumahan Billymoon Duren Sawit-Pondok Kelapa Jakarta Timur

Spesifikasi :

Posisi Rumah = Pojok
Luas Tanah = 345 ( 10 x 34 )
Sertifikat = SHM 

Selling point:
- Dekat Transmart kalimalang 
- Dekat Bank BCA Kalimalang
- Dekat pintu tol becakayu
- Dekat Tol jati waringin
- Dekat sekolah SD,SMP,SMA Negeri 
- Dekat Rumah sakit
- Dekat pusat perbelanjaan 

*Harga 2,8 Milyar Nego

Hdr/Wurini 0817663xxxxchat only)"
Dijual,Tanah Di Jagakarsa Shm,Rp 16 Miliar Total,,835 m² (69x12m),SHM,,69x12 m,Tanah,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,"Tanah di Jagakarsa, Jakarta Selatan.

For sale di wilayah yang tenang. Dengan rinciannya adalah sebagai berikut:
  - Sertifikat: SHM - Sertifikat Hak Milik

Dan properti ini juga pilihan tepat karena:

  - Bebas Banjir.
  - Dekat Akses KRL.
  - Dekat Akses Transjakarta.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Ibadah.
  - Lokasi Pinggiran Kota.
  - Lingkungan Tenang dan Damai.
  - Pemandangan City View.
  - Cocok Untuk Investasi.
  - Properti Bisa Nego.
  - Lokasi Strategis.
  - Lokasi Bebas Banjir.
  - Dijual Cepat Butuh Uang.
  - Hitungan Tanah Kavling.

Keberadaan tanah ini mudah dijangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Dengan Rp. 16.000.000.xxx, anda bisa langsung dapatkan tanah premium di daerah Jagakarsa ini."
las8929592,Tanah di Menteng 5320.0 m²,Rp 425 Miliar Total,,5320 m² (156x38m),Lainnya,156x38 m,Tanah,Dijual,"Menteng, Jakarta Pusat",Jakarta Pusat,Menteng,"Kesempatan terbatas buat Anda dapatkan tanah nyaman dengan return investasi tinggi di Menteng, Jakarta Pusat.

Tanah ini menawarkan lokasi yang strategis serta memiliki nilai tepat yang siap untuk segera Anda miliki, utamanya bagi Anda yang mencari hunian di lokasi yang terjangkau.

Detail Properti ini adalah:
  - Sertifikat: Lainnya(PPJB, Girik, Adat,dll)

Tidak hanya itu, namun properti ini juga memiliki keunggulan sebagai berikut:

  - Bebas Banjir.
  - Dekat Akses Transjakarta.
  - Dekat Akses KRL.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Tempat Ibadah.
  - Dekat Landmark.
  - Lokasi di Pusat Kota.
  - Pemandangan City View.
  - Cocok Untuk Investasi.
  - Properti Bisa Nego.
  - Akses Jalan Muat 2 Mobil.
  - Lokasi Strategis.
  - Lokasi Bebas Banjir.
  - Properti Eksklusif.
  - Dijual Cepat Butuh Uang.

Lokasi Strategis terletak di Menteng, properti ini memudahkan akses Anda ke fasilitas-fasilitas utama dan unggulan

Harga yang sangat kompetitif yaitu, Rp. 425.600.xxx.000, tanah ini siap menjadi milik Anda!

Nikmati segala kemudahan dan berbagai keunggulan menarik saat properti premium ini milik Anda. Hubungi segera dan dapatkan informasinya ataupun cek unit!"
las8685677,"Kavling Pik2 .brooklyn, Gandeng.lt 450m, Hrg 22,5jt/m, Pantai Indah Kapuk 2","Rp 10,1 Miliar Total","Rp 22,5 Juta /m²",450 m² (15x30m),PPJB,15x30 m,Tanah,Dijual,"Pantai Indah Kapuk 2, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk 2,"WtS kavling Broklyn
15x30
Ppjb
Ada 2 unit 

Hrga 22.5 jt/mtr
MyEpPk"
las8679552,"Kavling Puri Indah, Lt 280m, Hrg 35jt/m, Jakarta Barat","Rp 9,8 Miliar Total",Rp 35 Juta /m²,280 m² (14x20m),SHM,14x20 m,Tanah,Dijual,"Puri Indah, Jakarta Barat",Jakarta Barat,Puri Indah,"DIJUAL
Kavling PURI INDAH Hook
Hadap selatan barat 
Uk. 14,5 x 20 
SHM  
Hg 35 jt/m2"
las8983470,,"Rp 6,8 Miliar Total",,200 m² (20x10m),SHM,20x10 m,Tanah,Dijual,"Cideng, Jakarta Pusat",Jakarta Pusat,Cideng,
las8984714,"Tanah Murah Di Pancoran Jaksel Tanah SHM di Jl. Warung Buncit Raya No. 12, Kalibata, Pancoran, Kota Jakarta Selatan, DKI Jakarta, Indonesia, 12740, Pancoran","Rp 8,41 Triliun Total","Rp 14,5 Miliar /m²",580 m²,SHM,,Tanah,Dijual,"Pancoran, Jakarta Selatan",Jakarta Selatan,Pancoran,"Tanah di Pancoran.

Dapatkan tanah 1 lantai yang asri ini,  dijual menawarkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian strategis.

Spesifikasi Utama Properti:
  - Sertifikat: SHM - Sertifikat Hak Milik

Fitur unggulan:

  - Bisa KPR.
  - Dekat Akses Bus Kota.
  - Dekat Pusat Perbelanjaan.
  - Dekat Fasilitas Kesehatan.
  - Dekat Universitas.
  - Dekat Sekolah Negeri.
  - Dekat Sekolah Internasional.
  - Dekat Tempat Ibadah.
  - Dekat Akses LRT.
  - Dekat Akses MRT.
  - Dekat Akses Transjakarta.
  - Lokasi di Pusat Kota.
  - Pemandangan City View.
  - Cocok Untuk Investasi.
  - Properti Bisa Nego.
  - Hitungan Tanah Kosong.

Berlokasi di Pancoran, tanah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 14.500.000.xxx, anda bisa memiliki hunian premium yang sudah siap huni dan bersertifikat SHM - Sertifikat Hak Milik. Segera ambil kesempatan untuk menikmati pengalaman tinggal di kawasan Pancoran yang nyaman ini!

Kontak segera untuk informasi lebih lanjut!"
las2538189,"Murah !! Dijual Cepat !! Kavling Luas 184 Siap Pakai Bisa Beli Satuan di Imperial Gading , Bisa Nego Tipis","Rp 1,6 Miliar Total",,180 m²,HGB,,Tanah,Dijual,"Kelapa Gading, Jakarta Utara",Jakarta Utara,Kelapa Gading,"Murah !! Dijual Cepat !! Kavling Luas 180  di Imperial Gading , Bisa Nego 

LT: 180 m2
Siap Pakai
Bisa Beli Satuan
Jalan 2 Mobil lega
HGB"
Dijual,TANAH KAVLING DI PINGGIR JALAN PASAR MINGGU JALARTA SELATAN,Rp 6 Miliar Total,,390 m²,SHM,,Ada,Tanah,"Lenteng Agung, Jakarta Selatan",Jakarta Selatan,Lenteng Agung,"Tanah Dijual Jakarta Selatan Tanah Kavling Besar dipinggir Jalan Raya Pasar Minggu menuju Depok.

Lokasi Strategis bisa dibuat untuk usaha, ruko, dan lain-lain.  

Spesifikasi sbb,
Luas Tanah: 390 m2
Surat: SHM

Harga jual Rp. 6 m nego tipis."
Dijual,Tanah Cipete Lokasi Elit 88m Lebar Muka 6m Sekitar Mpr / Gaharu Jalan Lebar Tenang Elite,"Rp 2,3 Miliar Total",,88 m² (15x6m),SHM,,15x6 m,Tanah,"Cipete, Jakarta Selatan",Jakarta Selatan,Cipete,"Tanah Pecah sertifikat
Luas Tanah : 88m² Kotak, 
Lebar Muka : 6 m, Panjang : 14,66 m
Lingkungan :
- Elite, Tenang, Lingkungan rumah2
   bagus
- Jalan Lebar 2 mobil lega Kendaraan
   jarang pintas, Security 24 jam
Akses :
- 2 menit ke Jl Antasari Raya - 
   Kebayoran Baru
- 2 menit ke Jl Cipete Raya
- 5 menit ke MRT/Fatmawati Raya /
   Mall Lotte
- 5 menit ke Jl Tb Simatupang / Tol 
  JORR / Mall Citos"
las4321701,Lahan Kemang 1032m Siap Bangun Bebas Banjir,"Rp 16,5 Miliar Total",,1032 m²,SHM,,Tanah,Dijual,"Kemang, Jakarta Selatan",Jakarta Selatan,Kemang,"Lahan di Kemang Selatan
peruntukan Rumah
- Luas : 1023m² SHM Kotak LxP : 24 x 43m
- Jalan Buntu 2 mobil lega sangat Private
- BEBAS BANJIR
- 1 menit ke Jl Kemang Raya
- Cocok Untuk Rumah Mewah atau Cluster
- Harga NEGO"
las8963178,Tanah Dalam Komplek 180m2 Ps Minggu Dekat Buncit Ry,"Rp 2,7 Miliar Total",Rp 15 Juta /m²,180 m²,SHM,,Tanah,Dijual,"Pasar Minggu, Jakarta Selatan",Jakarta Selatan,Pasar Minggu,"Tanah Dalam Komplek Ps Minggu.
Luas : 180m2 LxP = 8x22,5 Kotak
Lingkungan :
- Tenang, Rapi. Asri dalam Komplek
- Jalan depan 2 mobil lega
- Ada Security lingkungan
Akses :
- 2 menit ke Buncit Raya
- 5 menit Ke Mall Pejaten Park
- 5 menit Ke Ps Minggu
- 5 menit ke Tb Simatupang / perkantoran / Tol JORR"
las8917536,Lahan Cipete 155m Kotak Shm Tenang,"Rp 3,1 Miliar Total",Rp 20 Juta /m²,155 m²,SHM,,Tanah,Dijual,"Cipete, Jakarta Selatan",Jakarta Selatan,Cipete,"Pilihan Luas :
1. Luas 155m² Kotak SHM 7x22
2.Luas 169m² Kotak SHM 8x22
3.Luas 324m² Kotak SHM 15x22"
las4079568,"Jalan Tb Simatupang, Njop Dekat Warung Buncit",Rp 32 Miliar Total,,1031 m² (30x35m),SHM,30x35 m,Tanah,Dijual,"TB Simatupang, Jakarta Selatan",Jakarta Selatan,TB Simatupang,"Jl Tb Simatupang Raya HARGA NJOP
Dekat per 4 an Buncit Raya
Zona Komersial : Sub Zona K1 / Perdagangan & jasa 
Bisa dibangun :  10 lantai.
Luas Tanah : 1.031m ( L x P = 35 x 30) Kotak
Cocok untuk : Kantor / hotel / Showroom / Resto dan bisnis lainnya.
NJOP 2025 : 32,219 Miliar
Dijual : 32 Miliar"
las8975089,Kemang - Bangka Jalan Lebar 375m Lingkungan Tenang Security 24 Jam Bebas Banjir,Rp 7 Miliar Total,,375 m²,SHM,,Tanah,Dijual,"Kemang, Jakarta Selatan",Jakarta Selatan,Kemang,"Lahan dijual Jl Bangka dekat Kemang
- Luas Tanah : 375m kotak
- Lebar muka : 10m 
Lingkungan :
- Tenang, Asri, One gate
- Jalan depan 2 mobil lega
- Lingkungan sekitar rumah2 bagus
- Pos Security
- Akses ke mana2 dekat
- BEBAS BANJIR
Harga : 7 M ( 18,7Jt/m)"
las4061316,Cipete - Bdn Dekat Urban Forest Dan Mrt Cipete,"Rp 16,5 Miliar Total","Rp 16,5 Juta /m²",1004 m²,SHM,,Tanah,Dijual,"Cipete, Jakarta Selatan",Jakarta Selatan,Cipete,"Tanah dgn bangunan di atasnya.
Hitung tanah.
Luas tanah : 1.004m SHM
Bentuk Tanah : ngantong
Tanah hadap : Timur
Harga : 16,5 juta /m atau total : 16,5 M NEGO....
Lingkungan : Asri, tenang, jalan depan 2 mobil lega
Lokasi tanah :
- Belakang Mall CITOS
- Dekat dgn : 
   MRT, Jl Fatmawati Raya, Jl Cipete Ry
   Sekolah Al Ikhlas / Alix
   Urban Forest
   Lotte Mall
   Mall CITOS
   Jl Antasari Raya
   Jl Tb Simatupang"
Dijual,Turun Harga Pejaten Barat Raya Lahan Komersial 2561m K2 Perdagangan Jasa,"Rp 47,3 Miliar Total","Rp 18,5 Juta /m²",2561 m² (90x28m),SHM,90x28 m,Ada,Tanah,"Pejaten, Jakarta Selatan",Jakarta Selatan,Pejaten,"Lahan Komersial di Jl Pejaten Barat Raya
Luas  Lahan : 2.561m² 
Zona : K-2 Perdagangan & Jasa 10 lantai
Dokumen : SHM, IMB, PBB
Kondisi Lahan ;
- Lebar Muka : 28m²
- Lahan tanah Rata
- Tembok Keliling & Pos satpam
Lingkungan :
- Jalan depan lahan : 16m ( 4 lajur, 2 arah separator)
- Bebas Banjir 
- Bebas Ganjil - Genap
Dekat dengan :
- Mall Pejaten Park / Pejaten Village ( 1 mnt)
- Australian International School / AIS ( 1/2 mnt)
- Jl Buncit Raya  ( 1 mnt)
- Jl Kemang Raya ( 1 mnt)
- Jl Tb Simatupang / Tol JORR ( 2 mnt)
Harga : Rp.18.500.000,- / m NEGO
#tanahkemang"
las4061295,Sekitar Gaharu Bdn 1004m Termurah Dekat Urban Forest Cipete,"Rp 16,5 Triliun Total","Rp 16,5 Miliar /m²",1004 m²,SHM,,Tanah,Dijual,"Cipete, Jakarta Selatan",Jakarta Selatan,Cipete,"Lahan dgn bangunan 1 Lantai di atasnya.
Hitung tanah.
Bisa dibangun 3-4 rumah
HARGA TERBAIK di lingkungan Elite Gaharu - BDN dsk
Luas Tanah : 1.004m SHM
Bentuk tanah : Ngantong
Harga : 16,5jt/m
Jalan depan : 2 mobil lega
Dekat dengan :
- Urban Forest Cipete
- Jl Cipete Raya +/- 300m
- Jl Fatmawati Raya +/- 100m
- Jl Antasari Raya +/- 400m
- Mall Citos +/- 500m
- Mall Lotte : +/- 500m
- MRT +/- 500m
Harga NEGO"
las8978331,Tanah Kavling Murah di Scbd Kebayoran Baru Jaksel,Rp 10 Miliar Total,,184 m² (18x10m),Lainnya,18x10 m,Tanah,Dijual,"Kebayoran Baru, Jakarta Selatan",Jakarta Selatan,Kebayoran Baru,"KELEBIHAN:

1. Lokasi di jalan besar (jalan depan muat 2 mobil dan bukan gang)
2. Ada bangunan tua dan dijual hitung tanah saja
3. Kawasan di lokasi strategis di kawasan perkantoran Jaksel dan bergengsi (SCBD)
4. Dokumen surat rumah tersedia lengkap
5. Masih bisa nego sampai jadi

Segera survey agar tidak bersaing dengan calon buyer lainnya.

Hubungi sekarang juga:
0813-22499245 / 0822-51433597

RI"
las8978318,Tanah Kavling Siap Bangun di Lingkungan Tenang Akses 2 Mobil di Kebayoran Bar,"Rp 9,5 Miliar Total",,224 m² (20x11m),Lainnya,20x11 m,Tanah,Dijual,"Kebayoran Baru, Jakarta Selatan",Jakarta Selatan,Kebayoran Baru,"Tanah Kavling Siap Bangun di Lingkungan Tenang Akses 2 Mobil di Kebayoran Baru

Lt. 224 m2
Kavling siap bangun.
SHM
Bentuk tanah kotak. 
Dimensi : 11 x 20 mtr.

Harga : 9,5 M Nego"
las3172286,"Dijual Tanah Girik, Peluang Investasi, Jl. Raya Khafie, Dekat Tol Brigif","Rp 7,8 Miliar Total",,643 m² (30x19m),Girik,30x19 m,Tanah,Dijual,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,"》》》GIRIK

Investasi kedepan bagus bgt

* Lokasi sangat strategis 

* 1,1 km Gate Brigif Tol Desari 

* 11 km Gate Tol Cinere-Jagorawi 

* 5,1 km Transmart Cilandak 

* 6,7 km MRT Fatmawati 

* 8,3 km Citos Mall 

* Terbaik investasi properti, 
   perkantoran, usaha kuliner 

* Tidak banjir"
las4300882,"Tanah Lokasi Strategis Di Jati Padang, Jakarta Selatan – Dekat Kantor, Hotel & Apartemen","Rp 32,4 Miliar Total",Rp 23 Juta /m²,1411 m²,Lainnya,,Tanah,Dijual,"Jati Padang, Jakarta Selatan",Jakarta Selatan,Jati Padang,"Tanah di Jati Padang, Jakarta Selatan. 

For sale di wilayah yang nyaman. Dengan rinciannya adalah sebagai berikut:
SERTIFIKAT : SHGB & SHP
LUAS LAHAN : 1.411 M²
LEBAR MUKA : 37 METER

INTENSITAS

KOMERSIAL :
KLB : 11
KDB : 6,39%
KDH : 20%
KTB : 60%

APARTEMEN:
KLB : 11
KDB : 55%
KDH : 20%
KTB : 60%



Dan properti ini juga terdepan karena:

  - Bebas Banjir.
  - Dekat Sekolah Negeri.
  - Dekat Sekolah Internasional.
  - Dekat Pusat Perbelanjaan.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Ibadah.
  - Dekat Taman Kota.
  - Dekat Pusat Bisnis.
  - Sejuk.
  - Cocok Untuk Investasi.
  - Cocok Untuk Dijual Kembali.
  - Properti Bisa Nego.
  - Lokasi Strategis.
  - Hitungan Tanah Meter Persegi.

Keberadaan tanah berikut terjangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Dengan Rp. 23.000.000, anda bisa langsung dapatkan tanah strategis di daerah Jati Padang ini."
las3270247,Tanah Dijual Dibawah Njop Dipinggir Jalan Kramat Jati S5724,"Rp 31,7 Miliar Total",,2263 m²,SHM,,Tanah,Dijual,"Condet, Jakarta Timur",Jakarta Timur,Condet,Dekat Lippo Mall Kramat Jati Pasar Induk RS Polri Harga 35 pct dibawah NJOP cocok untuk usaha mobil listrik  Untuk informasi lebih detail mengenai properti silahkan hubungi kontak diprofil saya  #78584
las8940044,"Dijual Cepat ! Istimewa!! Rumah Hitung Tanah Saja, Di Jl H. Ipin Dalam, Pondok Labu, Jakarta Selatan Dki Jakarta","Rp 4,8 Miliar Total",,373 m²,SHM,,Tanah,Dijual,"Pondok Labu, Jakarta Selatan",Jakarta Selatan,Pondok Labu,"Tanah di Pondok Labu.

Dapatkan tanah 1 lantai yang modern ini,  dijual menghadirkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian aman.

Spesifikasi Utama Properti:
  - Sertifikat: SHM - Sertifikat Hak Milik

Fitur unggulan:

Building Size : 200 m2
Land Size : 373 m2
  - Bisa KPR.
  - Siap Huni.
  - Bebas Banjir.
  - Dekat Taman Kota.
  - Dekat Tempat Ibadah.
  - Dekat Tempat Wisata.
  - Dekat Fasilitas Kesehatan.
  - Dekat Universitas.
  - Dekat Sekolah Negeri.
  - Dekat Sekolah Internasional.
  - Dekat Pusat Perbelanjaan.
  - Dekat Akses Bandara.
  - Dekat Akses Bus Kota.
  - Dekat Akses KRL.
  - Lokasi di Pusat Kota.
  - Adem & Sejuk.
  - Lingkungan Tenang dan Damai.
  - Cocok Untuk Investasi.
  - Lokasi Strategis.
  - Akses Jalan Muat 2 Mobil.
  - Properti Bisa Nego.
  - Lokasi Bebas Banjir.
  - One Gate System.
  - Bisa KPR.
  - Properti Eksklusif.
  - Properti Mewah.
  - Dijual Cepat Butuh Uang.
  - Hitungan Tanah Kavling.
  - Hitungan Tanah Meter Persegi.
  - Hitungan Tanah Kosong.

Berlokasi di Pondok Labu, tanah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 4.800.000.xxx Nego, anda bisa memiliki hunian premium yang sudah siap huni dan bersertifikat SHM - Sertifikat Hak Milik. Ambil kesempatan untuk menikmati investasi di kawasan Pondok Labu yang nyaman ini!

Hubungi segera untuk informasi lebih lanjut! Yunia ☎ 0813172xxxx<"
las8964633,Jual Tanah Plus Bangunan Kedoya Selatan Jakarta Barat Tanah di Kedoya Selatan 207.0 m² SHM,Rp 10 Miliar Total,,207 m² (18x12m),SHM,18x12 m,Tanah,Dijual,"Kedoya Selatan, Jakarta Barat",Jakarta Barat,Kedoya Selatan,"DIJUAL CEPAT !!

TANAH PLUS BANGUNAN
Kedoya Selatan - Jakarta Barat

LT : 11.5 × 18 (207 M²)
SHM
Hadap Timur
IMB 2 Lantai (GSB 6.5m)
PBB sampai 2025 Lunas
Lebar Jalan 2 Mobil
Lokasi Sangat Strategis
Direct Owner
(SY)

Harga Jual : 10 Miliar

Gretha
RE/MAX HARVEST
08129337xxxx"
las8983925,Tanah Kavling Cantik Hook Hadap Barat Utara Kompleks Perumahan,"Rp 9,52 Miliar Total",Rp 28 Juta /m²,340 m²,SHM,,Tanah,Dijual,"Puri Indah, Jakarta Barat",Jakarta Barat,Puri Indah,"Tanah di Puri Indah.

Miliki tanah yang modern ini,  dijual menawarkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian nyaman.

Spesifikasi Utama Properti:
  - Sertifikat: SHM - Sertifikat Hak Milik

Fitur unggulan:

  - Bebas Banjir.
  - Dekat Akses Tol Bandara Soekarno Hatta
  - 12 menit ke Sekolah Internasional Global Sevilla School
  - 7 menit ke Pusat Perbelanjaan Puri Indah Mall dan Lippo Mall Puri
  - 7 menit ke Sekolah Katolik Notre Dame dan 5 menit ke IPEKA
  - 7 menit ke RS Pondok Indah - Puri

Terletak di Puri Indah, tanah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 28.000.000, anda bisa memiliki hunian istimewa yang sudah siap huni dan bersertifikat SHM - Sertifikat Hak Milik. Jangan lewatkan kesempatan untuk menikmati investasi di kawasan Puri Indah yang nyaman ini!

Hubungi segera untuk informasi lebih lanjut!"
las8951961,Dijual Tanah Bonus Bangunan Cocok Bangun Kost Tanah di Kemanggisan SHM 290.0 m²,"Rp 5,2 Miliar Total",,290 m²,SHM,,Tanah,Dijual,"Kemanggisan, Jakarta Barat",Jakarta Barat,Kemanggisan,"DIJUAL SANGAT MURAH !!
HARGA NJOP, LANGKA & JARANG ADA !!

TANAH BONUS BANGUNAN
Kemanggisan - Jakarta Barat

LT : 10 × 29 (290 M²)
SHM & IMB Lengkap
Dalam Plong & Sangat Luas
Listrik 13.000 Watt
Hadap Utara
Bebas Banjir
Lebar Jalan 2 Mobil
Lokasi Sangat Strategis
Lingkungan Tenang dan Nyaman
Bisa Bangun Kost²an, Gudang atau Tempat Tinggal
Direct Owner
(RH)

Harga Jual : 5.2 Miliar

Gretha
RE/MAX HARVEST
08129337xxxx"
las8870044,Kavling Siap Bangum Best And Strategic Area Langsung Jalan Raya Kebagusan Dalam Townhouse One Gate System Security 24jam,Rp 910 Juta Total,Rp 13 Juta /m²,70 m²,SHM,,Tanah,Dijual,"Kebagusan, Jakarta Selatan",Jakarta Selatan,Kebagusan,"Kavling siap bangum Best and Strategic Area langsung jalan raya kebagusan 
Dalam Townhouse One Gate System Security 24jam 

Row lebar 5 meter

Spesifikasi :

Unit on siap bangun 
SHM,IMB&PBB (pecah per kavling)
LT :  61m² sd 130m²
Free PBG/IMB 3 Lantai 
HARGA 13juta/meter
Akses Jalan : 2 Mobil 
Bebas Banjir : YA

Bisa Cash atau KPR
Untuk KPR dibantu sampai akad kredit notaris

Note : untuk survey lokasi konfirmasi 1 hari sebelum nya"
